Order_ID,Customer_ID,Customer_Name,Gender,Product_Name,Product_Category,Clothing_Category,Quantity,Price_LKR,Total_Amount_LKR,Date,Email,Phone_Number
ORD08111,CUST2920,Nadeesha Gunawardena,Female,Skirt,Women,Bottoms,4,4327,17308,11/21/22,nadeesha.gunawardena2920@gmail.com,0704737487
ORD08112,CUST2921,Kamal Gunawardena,Male,T-shirt,Kids,Tops,4,1763,7052,10/18/22,kamal.gunawardena2921@gmail.com,0720824096
ORD08113,CUST2922,Sarath Silva,Male,Trousers,Men,Bottoms,5,1050,5250,3/16/25,sarath.silva2922@gmail.com,0737332187
ORD08114,CUST2922,Sarath Silva,Male,Shorts,Kids,Bottoms,3,2329,6987,6/24/23,sarath.silva2922@gmail.com,0737332187
ORD08115,CUST2922,Sarath Silva,Male,Shirt,Men,Tops,3,1004,3012,10/16/24,sarath.silva2922@gmail.com,0737332187
ORD08116,CUST2923,Saman Fernando,Male,Jeans,Men,,3,3595,10785,6/4/25,saman.fernando2923@gmail.com,0742775088
ORD08117,CUST2923,Saman Fernando,Male,T-shirt,Kids,Tops,3,2750,8250,9/15/24,saman.fernando2923@gmail.com,0742775088
ORD08118,CUST2923,Saman Fernando,Male,T-shirt,Kids,Tops,5,1669,8345,2/26/25,saman.fernando2923@gmail.com,0742775088
ORD08119,CUST2923,Saman Fernando,Male,Jeans,Men,,3,3057,9171,6/9/25,saman.fernando2923@gmail.com,0742775088
ORD08120,CUST2924,Bandara Ranasinghe,Male,T-shirt,Kids,Tops,2,1014,2028,3/28/22,bandara.ranasinghe2924@gmail.com,0794750773
ORD08121,CUST2924,Bandara Ranasinghe,Male,Trousers,Men,Bottoms,5,4193,20965,2/16/23,bandara.ranasinghe2924@gmail.com,0794750773
ORD08122,CUST2924,Bandara Ranasinghe,Male,Shirt,Men,Tops,3,3479,10437,1/18/24,bandara.ranasinghe2924@gmail.com,0794750773
ORD08123,CUST2924,Bandara Ranasinghe,Male,Shirt,Men,Tops,5,1509,7545,3/26/23,bandara.ranasinghe2924@gmail.com,0794750773
ORD08124,CUST2924,Bandara Ranasinghe,Male,T-shirt,Kids,Tops,1,4451,4451,3/7/22,bandara.ranasinghe2924@gmail.com,0794750773
ORD08125,CUST2924,Bandara Ranasinghe,Male,Jeans,Men,,1,1087,1087,8/13/24,bandara.ranasinghe2924@gmail.com,0794750773
ORD08126,CUST2925,Tharindu Rajapakse,Female,Dress,Kids,Dresses_and_Sarees,2,2187,4374,3/15/22,tharindu.rajapakse2925@gmail.com,0777655397
ORD08127,CUST2925,Tharindu Rajapakse,Female,Shorts,Kids,Bottoms,1,3006,3006,1/7/22,tharindu.rajapakse2925@gmail.com,0777655397
ORD08128,CUST2926,Kamal Ranasinghe,Male,T-shirt,Kids,Tops,2,513,1026,12/29/22,kamal.ranasinghe2926@gmail.com,0782242230
ORD08129,CUST2926,Kamal Ranasinghe,Male,Jeans,Men,,5,2381,11905,7/9/25,kamal.ranasinghe2926@gmail.com,0782242230
ORD08130,CUST2927,Nadeesha Bandara,Female,Dress,Kids,Dresses_and_Sarees,5,2115,10575,3/5/23,nadeesha.bandara2927@gmail.com,0739330260
ORD08131,CUST2927,Nadeesha Bandara,Female,T-shirt,Kids,Tops,3,2599,7797,6/12/23,nadeesha.bandara2927@gmail.com,0739330260
ORD08132,CUST2928,Piumi Gunawardena,Female,T-shirt,Kids,Tops,3,2187,6561,10/18/22,piumi.gunawardena2928@gmail.com,0762721020
ORD08133,CUST2928,Piumi Gunawardena,Female,Dress,Kids,Dresses_and_Sarees,2,1179,2358,12/12/24,piumi.gunawardena2928@gmail.com,0762721020
ORD08134,CUST2929,Dilani Ranasinghe,Female,Leggings,Women,Bottoms,4,3779,15116,10/16/24,dilani.ranasinghe2929@gmail.com,0759476158
ORD08135,CUST2929,Dilani Ranasinghe,Female,Dress,Kids,Dresses_and_Sarees,2,1633,3266,7/4/23,dilani.ranasinghe2929@gmail.com,0759476158
ORD08136,CUST2929,Dilani Ranasinghe,Female,Saree,Women,Dresses_and_Sarees,3,663,1989,6/11/24,dilani.ranasinghe2929@gmail.com,0759476158
ORD08137,CUST2929,Dilani Ranasinghe,Female,Blouse,Women,,5,1339,6695,7/14/24,dilani.ranasinghe2929@gmail.com,0759476158
ORD08138,CUST2929,Dilani Ranasinghe,Female,Dress,Kids,Dresses_and_Sarees,1,2858,2858,11/8/23,dilani.ranasinghe2929@gmail.com,0759476158
ORD08139,CUST2930,Nadeesha Rajapakse,Female,Kurta,Women,Tops,2,4997,9994,10/14/22,nadeesha.rajapakse2930@gmail.com,0746740479
ORD08140,CUST2930,Nadeesha Rajapakse,Female,Dress,Women,Dresses_and_Sarees,3,3575,10725,1/24/24,nadeesha.rajapakse2930@gmail.com,0746740479
ORD08141,CUST2930,Nadeesha Rajapakse,Female,Leggings,Women,Bottoms,4,4326,17304,2/13/23,nadeesha.rajapakse2930@gmail.com,0746740479
ORD08142,CUST2932,Saman Jayasinghe,Male,T-shirt,Kids,Tops,5,1249,6245,4/13/23,saman.jayasinghe2932@gmail.com,0707340100
ORD08143,CUST2933,Lakshmi Gunawardena,Female,Saree,Women,Dresses_and_Sarees,3,716,2148,3/3/25,lakshmi.gunawardena2933@gmail.com,0727913676
ORD08144,CUST2933,Lakshmi Gunawardena,Female,T-shirt,Kids,Tops,3,1198,3594,3/14/22,lakshmi.gunawardena2933@gmail.com,0727913676
ORD08145,CUST2934,Lalith Bandara,Male,T-shirt,Men,Tops,1,3461,3461,3/18/23,lalith.bandara2934@gmail.com,0754918469
ORD08146,CUST2934,Lalith Bandara,Male,Shorts,Men,Bottoms,5,4429,22145,1/15/25,lalith.bandara2934@gmail.com,0754918469
ORD08147,CUST2934,Lalith Bandara,Male,T-shirt,Kids,Tops,2,1563,3126,9/5/24,lalith.bandara2934@gmail.com,0754918469
ORD08148,CUST2934,Lalith Bandara,Male,T-shirt,Kids,Tops,3,1536,4608,4/24/24,lalith.bandara2934@gmail.com,0754918469
ORD08149,CUST2934,Lalith Bandara,Male,Dress,Kids,Dresses_and_Sarees,2,1934,3868,2/28/22,lalith.bandara2934@gmail.com,0754918469
ORD08150,CUST2935,Kamal Jayasinghe,Male,Jacket,Men,Outerwear,5,4684,23420,12/29/24,kamal.jayasinghe2935@gmail.com,0758133980
ORD08151,CUST2935,Kamal Jayasinghe,Male,T-shirt,Men,Tops,1,2619,2619,12/4/22,kamal.jayasinghe2935@gmail.com,0758133980
ORD08152,CUST2935,Kamal Jayasinghe,Male,Jacket,Men,Outerwear,4,4180,16720,9/19/22,kamal.jayasinghe2935@gmail.com,0758133980
ORD08153,CUST2936,Nimal Rajapakse,Male,Dress,Kids,Dresses_and_Sarees,5,4167,20835,7/5/23,nimal.rajapakse2936@gmail.com,0736912668
ORD08154,CUST2936,Nimal Rajapakse,Male,Jacket,Men,Outerwear,4,1563,6252,4/11/25,nimal.rajapakse2936@gmail.com,0736912668
ORD08155,CUST2936,Nimal Rajapakse,Male,T-shirt,Kids,Tops,4,4689,18756,4/3/23,nimal.rajapakse2936@gmail.com,0736912668
ORD08156,CUST2937,Saman Rajapakse,Male,T-shirt,Kids,Tops,2,693,1386,1/14/25,saman.rajapakse2937@gmail.com,0712606398
ORD08157,CUST2938,Ranjith Perera,Male,Shorts,Kids,Bottoms,4,4426,17704,3/16/22,ranjith.perera2938@gmail.com,0763886526
ORD08158,CUST2939,Nadeesha Ranasinghe,Female,Shorts,Kids,Bottoms,2,2979,5958,5/30/23,nadeesha.ranasinghe2939@gmail.com,0725005947
ORD08159,CUST2939,Nadeesha Ranasinghe,Female,Skirt,Women,Bottoms,4,1917,7668,3/15/24,nadeesha.ranasinghe2939@gmail.com,0725005947
ORD08160,CUST2939,Nadeesha Ranasinghe,Female,Dress,Women,Dresses_and_Sarees,3,3469,10407,11/13/22,nadeesha.ranasinghe2939@gmail.com,0725005947
ORD08161,CUST2940,Ayesha Perera,Female,Skirt,Women,Bottoms,2,3838,7676,6/6/23,ayesha.perera2940@gmail.com,0777222854
ORD08162,CUST2940,Ayesha Perera,Female,Skirt,Women,Bottoms,4,1106,4424,5/8/23,ayesha.perera2940@gmail.com,0777222854
ORD08163,CUST2940,Ayesha Perera,Female,Dress,Kids,Dresses_and_Sarees,2,4888,9776,4/26/22,ayesha.perera2940@gmail.com,0777222854
ORD08164,CUST2941,Bandara Jayasinghe,Male,Shirt,Men,Tops,4,1089,4356,10/26/24,bandara.jayasinghe2941@gmail.com,0748571904
ORD08165,CUST2941,Bandara Jayasinghe,Male,Dress,Kids,Dresses_and_Sarees,4,2803,11212,1/14/23,bandara.jayasinghe2941@gmail.com,0748571904
ORD08166,CUST2941,Bandara Jayasinghe,Male,T-shirt,Kids,Tops,4,2355,9420,11/7/23,bandara.jayasinghe2941@gmail.com,0748571904
ORD08167,CUST2941,Bandara Jayasinghe,Male,Jacket,Men,Outerwear,3,1933,5799,6/13/24,bandara.jayasinghe2941@gmail.com,0748571904
ORD08168,CUST2943,Sanduni Silva,Female,Skirt,Women,Bottoms,5,3451,17255,4/3/23,sanduni.silva2943@gmail.com,0792138924
ORD08169,CUST2944,Sarath Fernando,Male,Dress,Kids,Dresses_and_Sarees,1,2516,2516,12/17/22,sarath.fernando2944@gmail.com,0700216924
ORD08170,CUST2944,Sarath Fernando,Male,Shorts,Men,Bottoms,1,4728,4728,2/18/24,sarath.fernando2944@gmail.com,0700216924
ORD08171,CUST2945,Nimal Jayasinghe,Male,Dress,Kids,Dresses_and_Sarees,4,3702,14808,10/15/23,nimal.jayasinghe2945@gmail.com,0772931673
ORD08172,CUST2945,Nimal Jayasinghe,Male,Jacket,Men,Outerwear,3,3485,10455,4/10/22,nimal.jayasinghe2945@gmail.com,0772931673
ORD08173,CUST2945,Nimal Jayasinghe,Male,Dress,Kids,Dresses_and_Sarees,5,1823,9115,7/22/23,nimal.jayasinghe2945@gmail.com,0772931673
ORD08174,CUST2945,Nimal Jayasinghe,Male,Trousers,Men,Bottoms,5,2738,13690,3/15/24,nimal.jayasinghe2945@gmail.com,0772931673
ORD08175,CUST2945,Nimal Jayasinghe,Male,T-shirt,Men,Tops,4,4853,19412,6/5/25,nimal.jayasinghe2945@gmail.com,0772931673
ORD08176,CUST2947,Nisha Perera,Female,T-shirt,Kids,Tops,4,4443,17772,11/8/23,nisha.perera2947@gmail.com,0745508439
ORD08177,CUST2947,Nisha Perera,Female,Blouse,Women,,3,867,2601,2/10/24,nisha.perera2947@gmail.com,0745508439
ORD08178,CUST2947,Nisha Perera,Female,Dress,Kids,Dresses_and_Sarees,5,1752,8760,6/3/25,nisha.perera2947@gmail.com,0745508439
ORD08179,CUST2947,Nisha Perera,Female,Skirt,Women,Bottoms,3,2212,6636,6/21/22,nisha.perera2947@gmail.com,0745508439
ORD08180,CUST2948,Dilani Bandara,Female,Dress,Kids,Dresses_and_Sarees,3,4589,13767,6/9/22,dilani.bandara2948@gmail.com,0734486433
ORD08181,CUST2948,Dilani Bandara,Female,Kurta,Women,Tops,3,2341,7023,6/10/23,dilani.bandara2948@gmail.com,0734486433
ORD08182,CUST2948,Dilani Bandara,Female,Skirt,Women,Bottoms,4,1697,6788,1/16/24,dilani.bandara2948@gmail.com,0734486433
ORD08183,CUST2949,Lalith Ranasinghe,Male,Shorts,Kids,Bottoms,1,4963,4963,12/14/23,lalith.ranasinghe2949@gmail.com,0781502122
ORD08184,CUST2950,Amal Gunawardena,Male,Jeans,Men,,4,1005,4020,3/22/24,amal.gunawardena2950@gmail.com,0719273421
ORD08185,CUST2950,Amal Gunawardena,Male,Shorts,Kids,Bottoms,1,4969,4969,7/21/25,amal.gunawardena2950@gmail.com,0719273421
ORD08186,CUST2950,Amal Gunawardena,Male,Trousers,Men,Bottoms,1,1068,1068,1/3/22,amal.gunawardena2950@gmail.com,0719273421
ORD08187,CUST2950,Amal Gunawardena,Male,Dress,Kids,Dresses_and_Sarees,4,3845,15380,8/15/23,amal.gunawardena2950@gmail.com,0719273421
ORD08188,CUST2951,Ranjith Fernando,Male,Jacket,Men,Outerwear,3,1811,5433,11/9/22,ranjith.fernando2951@gmail.com,0784222341
ORD08189,CUST2951,Ranjith Fernando,Male,T-shirt,Kids,Tops,4,2707,10828,5/27/23,ranjith.fernando2951@gmail.com,0784222341
ORD08190,CUST2952,Sanduni Rajapakse,Female,Shorts,Kids,Bottoms,3,3771,11313,10/20/24,sanduni.rajapakse2952@gmail.com,0795531786
ORD08191,CUST2952,Sanduni Rajapakse,Female,Leggings,Women,Bottoms,1,3354,3354,6/8/25,sanduni.rajapakse2952@gmail.com,0795531786
ORD08192,CUST2952,Sanduni Rajapakse,Female,Kurta,Women,Tops,5,1172,5860,7/2/25,sanduni.rajapakse2952@gmail.com,0795531786
ORD08193,CUST2953,Lalith Silva,Male,Shirt,Men,Tops,1,1772,1772,1/16/22,lalith.silva2953@gmail.com,0757295268
ORD08194,CUST2953,Lalith Silva,Male,T-shirt,Kids,Tops,1,3944,3944,9/2/22,lalith.silva2953@gmail.com,0757295268
ORD08195,CUST2953,Lalith Silva,Male,Jeans,Men,,5,3030,15150,5/4/22,lalith.silva2953@gmail.com,0757295268
ORD08196,CUST2954,Ranjith Rajapakse,Male,T-shirt,Kids,Tops,3,3007,9021,11/21/23,ranjith.rajapakse2954@gmail.com,0729541875
ORD08197,CUST2954,Ranjith Rajapakse,Male,Dress,Kids,Dresses_and_Sarees,2,2138,4276,3/21/23,ranjith.rajapakse2954@gmail.com,0729541875
ORD08198,CUST2955,Piumi Bandara,Female,Dress,Kids,Dresses_and_Sarees,2,3910,7820,2/6/22,piumi.bandara2955@gmail.com,0761628976
ORD08199,CUST2956,Bandara Fernando,Male,Shorts,Kids,Bottoms,1,2504,2504,11/29/24,bandara.fernando2956@gmail.com,0786694380
ORD08200,CUST2957,Sarath Fernando,Male,Shorts,Kids,Bottoms,1,1992,1992,7/9/23,sarath.fernando2957@gmail.com,0775236345
ORD08201,CUST2957,Sarath Fernando,Male,Dress,Kids,Dresses_and_Sarees,1,1235,1235,4/20/24,sarath.fernando2957@gmail.com,0775236345
ORD08202,CUST2958,Sanduni Silva,Female,Dress,Women,Dresses_and_Sarees,2,1828,3656,3/9/23,sanduni.silva2958@gmail.com,0709115804
ORD08203,CUST2958,Sanduni Silva,Female,Dress,Kids,Dresses_and_Sarees,3,4652,13956,4/12/24,sanduni.silva2958@gmail.com,0709115804
ORD08204,CUST2958,Sanduni Silva,Female,T-shirt,Kids,Tops,3,4744,14232,10/9/24,sanduni.silva2958@gmail.com,0709115804
ORD08205,CUST2958,Sanduni Silva,Female,Shorts,Kids,Bottoms,5,3717,18585,5/11/24,sanduni.silva2958@gmail.com,0709115804
ORD08206,CUST2959,Saman Jayasinghe,Male,Shorts,Men,Bottoms,1,1297,1297,11/26/23,saman.jayasinghe2959@gmail.com,0724782552
ORD08207,CUST2959,Saman Jayasinghe,Male,Shirt,Men,Tops,1,2494,2494,5/19/24,saman.jayasinghe2959@gmail.com,0724782552
ORD08208,CUST2959,Saman Jayasinghe,Male,T-shirt,Men,Tops,1,1819,1819,7/6/24,saman.jayasinghe2959@gmail.com,0724782552
ORD08209,CUST2960,Ranjith Gunawardena,Male,Dress,Kids,Dresses_and_Sarees,4,4761,19044,6/21/25,ranjith.gunawardena2960@gmail.com,0761457232
ORD08210,CUST2960,Ranjith Gunawardena,Male,T-shirt,Kids,Tops,5,1820,9100,7/7/23,ranjith.gunawardena2960@gmail.com,0761457232
ORD08211,CUST2960,Ranjith Gunawardena,Male,T-shirt,Kids,Tops,3,2976,8928,10/28/24,ranjith.gunawardena2960@gmail.com,0761457232
ORD08212,CUST2960,Ranjith Gunawardena,Male,Trousers,Men,Bottoms,3,2068,6204,5/12/22,ranjith.gunawardena2960@gmail.com,0761457232
ORD08213,CUST2960,Ranjith Gunawardena,Male,Dress,Kids,Dresses_and_Sarees,1,1579,1579,5/20/25,ranjith.gunawardena2960@gmail.com,0761457232
ORD08214,CUST2960,Ranjith Gunawardena,Male,Jeans,Men,,3,2201,6603,7/3/23,ranjith.gunawardena2960@gmail.com,0761457232
ORD08215,CUST2960,Ranjith Gunawardena,Male,Shorts,Kids,Bottoms,4,2617,10468,3/4/24,ranjith.gunawardena2960@gmail.com,0761457232
ORD08216,CUST2961,Ranjith Perera,Male,Jacket,Men,Outerwear,3,4686,14058,3/24/23,ranjith.perera2961@gmail.com,0772180411
ORD08217,CUST2961,Ranjith Perera,Male,Shorts,Kids,Bottoms,5,4733,23665,4/11/25,ranjith.perera2961@gmail.com,0772180411
ORD08218,CUST2961,Ranjith Perera,Male,Shorts,Kids,Bottoms,2,1644,3288,3/3/22,ranjith.perera2961@gmail.com,0772180411
ORD08219,CUST2962,Dilani Rajapakse,Female,Kurta,Women,Tops,2,3298,6596,2/14/25,dilani.rajapakse2962@gmail.com,0799703710
ORD08220,CUST2962,Dilani Rajapakse,Female,T-shirt,Kids,Tops,1,615,615,11/1/23,dilani.rajapakse2962@gmail.com,0799703710
ORD08221,CUST2962,Dilani Rajapakse,Female,Saree,Women,Dresses_and_Sarees,5,1819,9095,9/20/24,dilani.rajapakse2962@gmail.com,0799703710
ORD08222,CUST2962,Dilani Rajapakse,Female,Kurta,Women,Tops,1,1127,1127,7/25/25,dilani.rajapakse2962@gmail.com,0799703710
ORD08223,CUST2963,Lakshmi Gunawardena,Female,Dress,Kids,Dresses_and_Sarees,2,3071,6142,4/3/23,lakshmi.gunawardena2963@gmail.com,0707945364
ORD08224,CUST2963,Lakshmi Gunawardena,Female,Dress,Kids,Dresses_and_Sarees,2,622,1244,6/9/25,lakshmi.gunawardena2963@gmail.com,0707945364
ORD08225,CUST2963,Lakshmi Gunawardena,Female,Saree,Women,Dresses_and_Sarees,1,1666,1666,2/26/23,lakshmi.gunawardena2963@gmail.com,0707945364
ORD08226,CUST2963,Lakshmi Gunawardena,Female,Leggings,Women,Bottoms,3,3098,9294,6/23/22,lakshmi.gunawardena2963@gmail.com,0707945364
ORD08227,CUST2964,Nisha Silva,Female,Blouse,Women,,4,3836,15344,2/21/22,nisha.silva2964@gmail.com,0765258736
ORD08228,CUST2964,Nisha Silva,Female,Dress,Kids,Dresses_and_Sarees,4,4456,17824,1/15/24,nisha.silva2964@gmail.com,0765258736
ORD08229,CUST2964,Nisha Silva,Female,Saree,Women,Dresses_and_Sarees,1,2673,2673,3/25/22,nisha.silva2964@gmail.com,0765258736
ORD08230,CUST2964,Nisha Silva,Female,Shorts,Kids,Bottoms,1,4709,4709,3/5/23,nisha.silva2964@gmail.com,0765258736
ORD08231,CUST2964,Nisha Silva,Female,T-shirt,Kids,Tops,5,1095,5475,11/16/24,nisha.silva2964@gmail.com,0765258736
ORD08232,CUST2964,Nisha Silva,Female,Leggings,Women,Bottoms,4,1495,5980,1/17/25,nisha.silva2964@gmail.com,0765258736
ORD08233,CUST2964,Nisha Silva,Female,T-shirt,Kids,Tops,5,3355,16775,4/7/25,nisha.silva2964@gmail.com,0765258736
ORD08234,CUST2965,Nadeesha Rajapakse,Female,Shorts,Kids,Bottoms,2,3824,7648,6/29/23,nadeesha.rajapakse2965@gmail.com,0772988280
ORD08235,CUST2966,Tharindu Bandara,Female,Kurta,Women,Tops,3,3940,11820,12/2/24,tharindu.bandara2966@gmail.com,0774234296
ORD08236,CUST2966,Tharindu Bandara,Female,Dress,Kids,Dresses_and_Sarees,4,4197,16788,5/29/25,tharindu.bandara2966@gmail.com,0774234296
ORD08237,CUST2966,Tharindu Bandara,Female,Dress,Kids,Dresses_and_Sarees,1,4259,4259,8/17/22,tharindu.bandara2966@gmail.com,0774234296
ORD08238,CUST2966,Tharindu Bandara,Female,Blouse,Women,,5,795,3975,12/28/24,tharindu.bandara2966@gmail.com,0774234296
ORD08239,CUST2966,Tharindu Bandara,Female,Blouse,Women,,1,1331,1331,1/21/22,tharindu.bandara2966@gmail.com,0774234296
ORD08240,CUST2967,Dilani Perera,Female,Leggings,Women,Bottoms,4,1663,6652,2/24/24,dilani.perera2967@gmail.com,0792508754
ORD08241,CUST2967,Dilani Perera,Female,T-shirt,Kids,Tops,2,2909,5818,3/8/22,dilani.perera2967@gmail.com,0792508754
ORD08242,CUST2967,Dilani Perera,Female,Dress,Women,Dresses_and_Sarees,3,733,2199,1/30/22,dilani.perera2967@gmail.com,0792508754
ORD08243,CUST2968,Dilani Gunawardena,Female,Leggings,Women,Bottoms,1,3742,3742,2/21/23,dilani.gunawardena2968@gmail.com,0747651549
ORD08244,CUST2968,Dilani Gunawardena,Female,Kurta,Women,Tops,1,2464,2464,6/8/25,dilani.gunawardena2968@gmail.com,0747651549
ORD08245,CUST2969,Tharindu Rajapakse,Female,Skirt,Women,Bottoms,1,2870,2870,6/9/25,tharindu.rajapakse2969@gmail.com,0777251699
ORD08246,CUST2969,Tharindu Rajapakse,Female,Shorts,Kids,Bottoms,3,3462,10386,1/26/22,tharindu.rajapakse2969@gmail.com,0777251699
ORD08247,CUST2969,Tharindu Rajapakse,Female,Saree,Women,Dresses_and_Sarees,2,2286,4572,9/27/23,tharindu.rajapakse2969@gmail.com,0777251699
ORD08248,CUST2969,Tharindu Rajapakse,Female,Dress,Kids,Dresses_and_Sarees,2,4872,9744,4/19/25,tharindu.rajapakse2969@gmail.com,0777251699
ORD08249,CUST2970,Ayesha Fernando,Female,T-shirt,Kids,Tops,4,3820,15280,1/8/22,ayesha.fernando2970@gmail.com,0784566313
ORD08250,CUST2970,Ayesha Fernando,Female,Leggings,Women,Bottoms,1,3676,3676,12/2/23,ayesha.fernando2970@gmail.com,0784566313
ORD08251,CUST2971,Ranjith Gunawardena,Male,Dress,Kids,Dresses_and_Sarees,2,3786,7572,5/16/24,ranjith.gunawardena2971@gmail.com,0731631849
ORD08252,CUST2971,Ranjith Gunawardena,Male,T-shirt,Kids,Tops,5,2676,13380,11/9/24,ranjith.gunawardena2971@gmail.com,0731631849
ORD08253,CUST2971,Ranjith Gunawardena,Male,T-shirt,Kids,Tops,1,3304,3304,6/27/25,ranjith.gunawardena2971@gmail.com,0731631849
ORD08254,CUST2971,Ranjith Gunawardena,Male,Jeans,Men,,5,2418,12090,9/6/22,ranjith.gunawardena2971@gmail.com,0731631849
ORD08255,CUST2972,Sanduni Fernando,Female,Dress,Women,Dresses_and_Sarees,5,730,3650,3/25/25,sanduni.fernando2972@gmail.com,0763528892
ORD08256,CUST2972,Sanduni Fernando,Female,Skirt,Women,Bottoms,5,2748,13740,7/29/25,sanduni.fernando2972@gmail.com,0763528892
ORD08257,CUST2972,Sanduni Fernando,Female,Saree,Women,Dresses_and_Sarees,4,3988,15952,6/24/25,sanduni.fernando2972@gmail.com,0763528892
ORD08258,CUST2973,Bandara Silva,Male,Shirt,Men,Tops,1,2852,2852,5/28/25,bandara.silva2973@gmail.com,0712183844
ORD08259,CUST2973,Bandara Silva,Male,Shorts,Men,Bottoms,3,1185,3555,6/2/24,bandara.silva2973@gmail.com,0712183844
ORD08260,CUST2973,Bandara Silva,Male,T-shirt,Kids,Tops,3,4837,14511,3/8/23,bandara.silva2973@gmail.com,0712183844
ORD08261,CUST2973,Bandara Silva,Male,Jacket,Men,Outerwear,1,1995,1995,8/20/22,bandara.silva2973@gmail.com,0712183844
ORD08262,CUST2973,Bandara Silva,Male,Shirt,Men,Tops,2,3409,6818,2/26/24,bandara.silva2973@gmail.com,0712183844
ORD08263,CUST2974,Tharindu Ranasinghe,Female,T-shirt,Kids,Tops,1,1300,1300,3/22/24,tharindu.ranasinghe2974@gmail.com,0732153111
ORD08264,CUST2974,Tharindu Ranasinghe,Female,Dress,Kids,Dresses_and_Sarees,5,709,3545,10/17/23,tharindu.ranasinghe2974@gmail.com,0732153111
ORD08265,CUST2974,Tharindu Ranasinghe,Female,Shorts,Kids,Bottoms,4,1026,4104,4/29/24,tharindu.ranasinghe2974@gmail.com,0732153111
ORD08266,CUST2974,Tharindu Ranasinghe,Female,Blouse,Women,,3,2669,8007,5/2/25,tharindu.ranasinghe2974@gmail.com,0732153111
ORD08267,CUST2975,Saman Fernando,Male,Shorts,Men,Bottoms,2,3733,7466,5/19/24,saman.fernando2975@gmail.com,0749537272
ORD08268,CUST2975,Saman Fernando,Male,Trousers,Men,Bottoms,5,4811,24055,11/24/23,saman.fernando2975@gmail.com,0749537272
ORD08269,CUST2976,Sanduni Silva,Female,T-shirt,Kids,Tops,3,4796,14388,9/9/24,sanduni.silva2976@gmail.com,0740274151
ORD08270,CUST2976,Sanduni Silva,Female,Blouse,Women,,3,3480,10440,4/22/24,sanduni.silva2976@gmail.com,0740274151
ORD08271,CUST2976,Sanduni Silva,Female,Dress,Women,Dresses_and_Sarees,2,2890,5780,2/21/25,sanduni.silva2976@gmail.com,0740274151
ORD08272,CUST2976,Sanduni Silva,Female,Blouse,Women,,3,3033,9099,7/30/24,sanduni.silva2976@gmail.com,0740274151
ORD08273,CUST2977,Tharindu Bandara,Female,Blouse,Women,,5,2402,12010,1/12/22,tharindu.bandara2977@gmail.com,0728296355
ORD08274,CUST2977,Tharindu Bandara,Female,Kurta,Women,Tops,2,1866,3732,1/4/22,tharindu.bandara2977@gmail.com,0728296355
ORD08275,CUST2977,Tharindu Bandara,Female,Dress,Women,Dresses_and_Sarees,1,916,916,1/22/22,tharindu.bandara2977@gmail.com,0728296355
ORD08276,CUST2977,Tharindu Bandara,Female,Skirt,Women,Bottoms,2,2282,4564,6/26/22,tharindu.bandara2977@gmail.com,0728296355
ORD08277,CUST2977,Tharindu Bandara,Female,Kurta,Women,Tops,2,1367,2734,8/9/24,tharindu.bandara2977@gmail.com,0728296355
ORD08278,CUST2978,Sarath Bandara,Male,Shirt,Men,Tops,2,1000,2000,11/19/22,sarath.bandara2978@gmail.com,0787986995
ORD08279,CUST2978,Sarath Bandara,Male,Jeans,Men,,1,4563,4563,4/6/25,sarath.bandara2978@gmail.com,0787986995
ORD08280,CUST2979,Bandara Silva,Male,Jacket,Men,Outerwear,3,1057,3171,7/5/25,bandara.silva2979@gmail.com,0733238211
ORD08281,CUST2979,Bandara Silva,Male,Shorts,Men,Bottoms,4,3707,14828,2/17/23,bandara.silva2979@gmail.com,0733238211
ORD08282,CUST2979,Bandara Silva,Male,Shirt,Men,Tops,1,1247,1247,10/15/23,bandara.silva2979@gmail.com,0733238211
ORD08283,CUST2979,Bandara Silva,Male,T-shirt,Kids,Tops,5,3928,19640,3/22/25,bandara.silva2979@gmail.com,0733238211
ORD08284,CUST2979,Bandara Silva,Male,T-shirt,Kids,Tops,3,4423,13269,8/16/23,bandara.silva2979@gmail.com,0733238211
ORD08285,CUST2980,Nadeesha Ranasinghe,Female,Dress,Women,Dresses_and_Sarees,1,4051,4051,10/19/23,nadeesha.ranasinghe2980@gmail.com,0763037792
ORD08286,CUST2980,Nadeesha Ranasinghe,Female,Leggings,Women,Bottoms,4,3747,14988,2/11/23,nadeesha.ranasinghe2980@gmail.com,0763037792
ORD08287,CUST2980,Nadeesha Ranasinghe,Female,T-shirt,Kids,Tops,2,4336,8672,11/24/22,nadeesha.ranasinghe2980@gmail.com,0763037792
ORD08288,CUST2980,Nadeesha Ranasinghe,Female,Dress,Women,Dresses_and_Sarees,1,1703,1703,6/28/22,nadeesha.ranasinghe2980@gmail.com,0763037792
ORD08289,CUST2980,Nadeesha Ranasinghe,Female,Shorts,Kids,Bottoms,5,1831,9155,1/18/22,nadeesha.ranasinghe2980@gmail.com,0763037792
ORD08290,CUST2981,Nadeesha Gunawardena,Female,T-shirt,Kids,Tops,1,1960,1960,4/14/22,nadeesha.gunawardena2981@gmail.com,0700310109
ORD08291,CUST2981,Nadeesha Gunawardena,Female,Saree,Women,Dresses_and_Sarees,1,4931,4931,9/29/24,nadeesha.gunawardena2981@gmail.com,0700310109
